trade_date,open,high,low,close,adj_close,vol
2008/8/11,4500.299805,4538.490234,4486.109863,4538.490234,4538.490234,111653000
2008/8/12,4521.370117,4552.259766,4494.100098,4518.47998,4518.47998,148984600
2008/8/13,4492.279785,4500,4397.620117,4402.970215,4402.970215,154188100
2008/8/14,4439.47998,4467.279785,4383.47998,4420.910156,4420.910156,123336200
2008/8/15,4445.819824,4495.859863,4421.370117,4453.620117,4453.620117,106966800
2008/8/18,4435.910156,4501.379883,4405.069824,4448.839844,4448.839844,93648400
2008/8/19,4402.97998,4402.97998,4329.939941,4332.790039,4332.790039,127542700
2008/8/20,4355.549805,4377.5,4327.220215,4365.870117,4365.870117,116906600
2008/8/21,4336.049805,4341.790039,4294.939941,4304.609863,4304.609863,124125200
2008/8/22,4322.640137,4404.77002,4306.109863,4400.450195,4400.450195,109100300
2008/8/25,4383.240234,4392.5,4350.830078,4355.870117,4355.870117,65140600
2008/8/26,4330.620117,4383.799805,4296.240234,4368.549805,4368.549805,106230100
2008/8/27,4371.149902,4390.330078,4309.790039,4373.080078,4373.080078,123753900
2008/8/28,4369.830078,4479.72998,4339.609863,4461.490234,4461.490234,169292000
2008/8/29,4474.02002,4508.669922,4456.22998,4482.600098,4482.600098,161011900
2008/9/1,4455.589844,4491.52002,4436.680176,4472.129883,4472.129883,94363000
2008/9/2,4465.339844,4558.560059,4444.109863,4539.069824,4539.069824,197446600
2008/9/3,4502.029785,4511.689941,4447.129883,4447.129883,4447.129883,145810700
2008/9/4,4444.470215,4457.299805,4302.040039,4304.009766,4304.009766,188287500
2008/9/5,4271.5,4288.310059,4181.609863,4196.660156,4196.660156,205787800
2008/9/8,4355.52002,4408.819824,4289.509766,4340.180176,4340.180176,219676100
2008/9/9,4335.02002,4386.779785,4275.100098,4293.339844,4293.339844,176167200
2008/9/10,4297.089844,4315.22998,4239.089844,4283.660156,4283.660156,185012400
2008/9/11,4275.169922,4286.830078,4192.919922,4249.069824,4249.069824,169029600
2008/9/12,4315.419922,4333.029785,4256.72998,4332.660156,4332.660156,145314900
2008/9/15,4184.52002,4232.819824,4075.540039,4168.970215,4168.970215,305211400
2008/9/16,4098.47998,4158.359863,4027.439941,4087.399902,4087.399902,316683500
2008/9/17,4159.470215,4160.259766,3990.860107,4000.110107,4000.110107,284152300
2008/9/18,3981.459961,4077.969971,3926.820068,3957.860107,3957.860107,300505200
2008/9/19,4226.47998,4324.870117,4090.169922,4324.870117,4324.870117,531247600
2008/9/22,4331.169922,4356.669922,4223.509766,4223.509766,4223.509766,207092300
2008/9/23,4197.220215,4205.5,4114.490234,4139.819824,4139.819824,191699800
2008/9/24,4160.669922,4169.169922,4097.350098,4114.540039,4114.540039,162917400
2008/9/25,4112.669922,4231.839844,4111.27002,4226.810059,4226.810059,179839400
2008/9/26,4164.910156,4201.509766,4106.75,4163.379883,4163.379883,144137000
2008/9/29,4160.839844,4160.839844,3953.47998,3953.47998,3953.47998,221762500
2008/9/30,3850.73999,4043.330078,3844.629883,4032.100098,4032.100098,250933100
2008/10/1,4071.389893,4071.389893,3998.48999,4054.540039,4054.540039,166047600
2008/10/2,4063.26001,4112.240234,3962.73999,3963.280029,3963.280029,198487200
2008/10/3,3977.149902,4110.649902,3934.030029,4080.75,4080.75,208459400
2008/10/6,3887.139893,3911.48999,3679.629883,3711.97998,3711.97998,277662200
2008/10/7,3827.73999,3856.97998,3689.26001,3732.219971,3732.219971,258330700
2008/10/8,3561.100098,3759.360107,3426.850098,3496.889893,3496.889893,372820900
2008/10/9,3567.76001,3612.370117,3389.699951,3442.699951,3442.699951,272566700
2008/10/10,3164.919922,3280.040039,3047.850098,3176.48999,3176.48999,466142400
2008/10/13,3379.530029,3531.5,3290.409912,3531.5,3531.5,301050400
2008/10/14,3680.52002,3766.879883,3555.98999,3628.52002,3628.52002,315267700
2008/10/15,3616.469971,3616.469971,3346.77002,3381.070068,3381.070068,278057500
2008/10/16,3215.209961,3354.389893,3115.889893,3181,3181,341221000
2008/10/17,3349.389893,3349.820068,3179.379883,3329.919922,3329.919922,298427100
2008/10/20,3413.830078,3448.51001,3356.090088,3448.51001,3448.51001,220540400
2008/10/21,3536.800049,3545.530029,3436.449951,3475.399902,3475.399902,186462500
2008/10/22,3380.01001,3418.300049,3291.709961,3298.179932,3298.179932,192203900
2008/10/23,3311.120117,3343.580078,3182.030029,3310.870117,3310.870117,217437200
2008/10/24,3152.060059,3193.790039,2959.290039,3193.790039,3193.790039,324799500
2008/10/27,3035.370117,3128.23999,2976.399902,3067.350098,3067.350098,222370700
2008/10/28,3159.5,3176.110107,2996.159912,3114.919922,3114.919922,258384000
2008/10/29,3297.149902,3402.570068,3269.060059,3402.570068,3402.570068,303661200
2008/10/30,3489.350098,3489.350098,3327.949951,3407.820068,3407.820068,257785100
2008/10/31,3388.790039,3487.070068,3319.350098,3487.070068,3487.070068,218914700
2008/11/3,3513.120117,3527.969971,3459.840088,3527.969971,3527.969971,144416100
2008/11/4,3545.100098,3691.090088,3519.090088,3691.090088,3691.090088,208249400
2008/11/5,3667.850098,3675.360107,3569.300049,3618.110107,3618.110107,189891200
2008/11/6,3504.379883,3574.949951,3377.679932,3387.25,3387.25,219323700
2008/11/7,3393.389893,3509.919922,3351.219971,3469.120117,3469.120117,159761600
2008/11/10,3558.649902,3612.280029,3489.719971,3505.75,3505.75,129569200
2008/11/11,3453.649902,3460.129883,3328.310059,3336.409912,3336.409912,139342500
2008/11/12,3407.360107,3410.090088,3207.899902,3233.959961,3233.959961,169349700
2008/11/13,3196.030029,3293.97998,3183.649902,3269.459961,3269.459961,161551800
2008/11/14,3370.860107,3378.929932,3269.560059,3291.469971,3291.469971,166657000
2008/11/17,3283.570068,3309.620117,3166.790039,3182.030029,3182.030029,151743400
2008/11/18,3194.159912,3227.75,3103.540039,3217.399902,3217.399902,176681000
2008/11/19,3215.51001,3215.51001,3085.139893,3087.889893,3087.889893,182591400
2008/11/20,3000.139893,3037.360107,2909.340088,2980.419922,2980.419922,236556200
2008/11/21,3005.189941,3041.110107,2838.5,2881.26001,2881.26001,230950600
2008/11/24,2959.52002,3172.110107,2931.48999,3172.110107,3172.110107,219127700
2008/11/25,3126.379883,3274.709961,3104.360107,3209.560059,3209.560059,222082500
2008/11/26,3183.699951,3213.159912,3095.060059,3169.850098,3169.850098,157880800
2008/11/27,3223.399902,3254.76001,3205.25,3250.389893,3250.389893,110609700
2008/11/28,3239.379883,3262.679932,3177.300049,3262.679932,3262.679932,144639700
2008/12/1,3261.330078,3272.090088,3071.98999,3080.429932,3080.429932,137255200
2008/12/2,3029.850098,3160.300049,3011.800049,3152.899902,3152.899902,162809200
2008/12/3,3147.419922,3183.5,3056.030029,3166.649902,3166.649902,136411800
2008/12/4,3160.399902,3257.149902,3109.159912,3161.159912,3161.159912,169385300
2008/12/5,3118.73999,3128.429932,2956.75,2988.01001,2988.01001,170763500
2008/12/8,3190.5,3253.27002,3154.030029,3247.47998,3247.47998,191470600
2008/12/9,3211.149902,3342.840088,3198.51001,3297.800049,3297.800049,199281200
2008/12/10,3310.060059,3331.300049,3261.560059,3320.310059,3320.310059,141428000
2008/12/11,3309,3342.719971,3263.149902,3306.129883,3306.129883,129274700
2008/12/12,3172.189941,3242.370117,3114.77002,3213.600098,3213.600098,0
2008/12/15,3258.25,3269.110107,3171.649902,3185.659912,3185.659912,121986800
2008/12/16,3186.429932,3251.659912,3176.699951,3251.659912,3251.659912,131834400
2008/12/17,3281.820068,3305.02002,3187.719971,3241.919922,3241.919922,173590500
2008/12/18,3246.860107,3260.01001,3196.909912,3234.149902,3234.149902,157125600
2008/12/19,3190.149902,3248.919922,3146.820068,3225.899902,3225.899902,213878600
2008/12/22,3201.659912,3209.350098,3151.360107,3151.360107,3151.360107,121440900
2008/12/23,3154.399902,3188.419922,3128.409912,3128.409912,3128.409912,89696200
2008/12/24,3111.02002,3150.22998,3094.689941,3116.209961,3116.209961,30572600
2008/12/29,3139.23999,3169.25,3105.070068,3130.719971,3130.719971,58312200
2008/12/30,3160.429932,3217.129883,3151.030029,3217.129883,3217.129883,65048600
2008/12/31,3242.300049,3264.5,3217.969971,3217.969971,3217.969971,39347200
2009/1/2,3240.75,3349.689941,3219.550049,3349.689941,3349.689941,76923000
2009/1/5,3381.280029,3382.850098,3323.120117,3359.919922,3359.919922,121291200
2009/1/6,3372.780029,3426.040039,3339.290039,3396.219971,3396.219971,131786400
2009/1/7,3378.98999,3403.330078,3316.600098,3346.090088,3346.090088,143934600
2009/1/8,3308.639893,3346.280029,3269.800049,3324.330078,3324.330078,117238100
2009/1/9,3337.840088,3368.300049,3271.030029,3299.5,3299.5,110150500
2009/1/12,3287.580078,3305.459961,3236.469971,3246.120117,3246.120117,103393400
2009/1/13,3232.25,3234.52002,3154.290039,3197.889893,3197.889893,140367100
2009/1/14,3216.879883,3219.370117,3018.060059,3052,3052,170760500
2009/1/15,3056.949951,3071.550049,2962.560059,2995.879883,2995.879883,171376700
2009/1/16,3059.209961,3107.850098,3009.5,3016.75,3016.75,168809900
2009/1/19,3069.919922,3083.389893,2949.639893,2989.689941,2989.689941,122394500
2009/1/20,2984.810059,3031.550049,2912.530029,2925.280029,2925.280029,149771200
2009/1/21,2885.090088,2947.649902,2841.870117,2905.570068,2905.570068,228844300
2009/1/22,2964.659912,2981.100098,2864.73999,2869.620117,2869.620117,163124100
2009/1/23,2869.22998,2885.620117,2770.090088,2849.139893,2849.139893,169838300
2009/1/26,2838.73999,2968.110107,2834.540039,2955.370117,2955.370117,170960700
2009/1/27,2970.449951,2970.949951,2907.639893,2954.530029,2954.530029,155556600
2009/1/28,2998.350098,3085.689941,2989.679932,3076.01001,3076.01001,188188100
2009/1/29,3054.149902,3064.139893,2986.01001,3009.75,3009.75,153131800
2009/1/30,2999.459961,3028.090088,2949.389893,2973.919922,2973.919922,178904700
2009/2/2,2929.189941,2940.629883,2867.679932,2930.050049,2930.050049,125600900
2009/2/3,2951.310059,2989.169922,2899.219971,2982.389893,2982.389893,138869300
2009/2/4,3007.959961,3097.72998,2988.449951,3068.98999,3068.98999,174172400
2009/2/5,3011.129883,3069.110107,2976.590088,3066.290039,3066.290039,147302400
2009/2/6,3090.080078,3146.689941,3056.919922,3122.790039,3122.790039,186071000
2009/2/9,3110.600098,3146.129883,3089.77002,3134.870117,3134.870117,131155900
2009/2/10,3102.300049,3124.050049,3020.75,3020.75,3020.75,144477500
2009/2/11,2995.75,3034.01001,2986.209961,3027.719971,3027.719971,147214700
2009/2/12,3010.47998,3012.060059,2932.409912,2964.340088,2964.340088,155609300
2009/2/13,3012.179932,3044.72998,2986.280029,2997.860107,2997.860107,123697400
2009/2/16,2977.169922,2994.409912,2960.77002,2962.219971,2962.219971,85249400
2009/2/17,2933.360107,2935.790039,2854.76001,2875.22998,2875.22998,154159900
2009/2/18,2895.290039,2898.340088,2825.47998,2874.070068,2874.070068,157285200
2009/2/19,2893.050049,2913.100098,2861.149902,2872.600098,2872.600098,143819400
2009/2/20,2817.469971,2830.330078,2750.550049,2750.550049,2750.550049,218619900
2009/2/23,2805.669922,2810.909912,2719.300049,2727.870117,2727.870117,155360100
2009/2/24,2700.419922,2733.870117,2669.5,2708.050049,2708.050049,187506900
2009/2/25,2760.120117,2760.120117,2662.72998,2696.919922,2696.919922,165198500
2009/2/26,2735.840088,2769.570068,2694.77002,2744.840088,2744.840088,190428800
2009/2/27,2709.560059,2714.51001,2644.189941,2702.47998,2702.47998,183103300
2009/3/2,2632.919922,2639.209961,2581.459961,2581.459961,2581.459961,167976700
2009/3/3,2591.110107,2616.76001,2552.310059,2554.550049,2554.550049,179845900
2009/3/4,2595.889893,2675.679932,2575.399902,2675.679932,2675.679932,223360900
2009/3/5,2657.820068,2664.189941,2569.629883,2569.629883,2569.629883,188173600
2009/3/6,2566.300049,2597.75,2521.459961,2534.449951,2534.449951,212593000
2009/3/9,2552.98999,2552.98999,2465.459961,2519.290039,2519.290039,201029100
2009/3/10,2519.429932,2673.030029,2510.23999,2663.679932,2663.679932,219862000
2009/3/11,2656.939941,2734.699951,2617.439941,2674.199951,2674.199951,222468300
2009/3/12,2640.439941,2697.429932,2594.72998,2694.25,2694.25,183179000
2009/3/13,2744.409912,2771.719971,2694.590088,2705.629883,2705.629883,219402300
2009/3/16,2761.540039,2791.659912,2747.290039,2791.659912,2791.659912,172676000
2009/3/17,2764.02002,2782.169922,2722.189941,2767.280029,2767.280029,167813500
2009/3/18,2805.139893,2813.929932,2720.439941,2760.340088,2760.340088,146609000
2009/3/19,2784.929932,2833.209961,2760.669922,2776.98999,2776.98999,205364900
2009/3/20,2748.72998,2798.040039,2724.560059,2791.139893,2791.139893,209553100
2009/3/23,2845.77002,2873.98999,2801.939941,2869.570068,2869.570068,154316600
2009/3/24,2915.110107,2916.669922,2840.959961,2874.389893,2874.389893,210591100
2009/3/25,2853.76001,2918.22998,2844.800049,2893.449951,2893.449951,173578100
2009/3/26,2899.929932,2906.47998,2856.889893,2892.070068,2892.070068,127862300
2009/3/27,2890.419922,2902,2823.98999,2840.620117,2840.620117,144099900
2009/3/30,2788.370117,2794.780029,2719.340088,2719.340088,2719.340088,148246900
2009/3/31,2746.399902,2807.959961,2734.689941,2807.340088,2807.340088,133347200
2009/4/1,2792.590088,2841.379883,2741.27002,2839.610107,2839.610107,149997000
2009/4/2,2896.669922,3000.97998,2896.669922,2992.060059,2992.060059,253032700
2009/4/3,2972.870117,3019.02002,2947.98999,2958.73999,2958.73999,192130200
2009/4/6,2993.080078,3018.360107,2905.120117,2929.75,2929.75,195486100
2009/4/7,2936.159912,2950.360107,2876.02002,2902.310059,2902.310059,148174900
2009/4/8,2855.219971,2936.820068,2847.959961,2921.060059,2921.060059,141834800
2009/4/9,2949.949951,2990.629883,2923.409912,2974.179932,2974.179932,159916800
2009/4/14,2994.449951,3028.360107,2960.820068,3000.219971,3000.219971,176221600
2009/4/15,2963.77002,3003,2956.449951,2985.73999,2985.73999,124585500
2009/4/16,3006.899902,3054.139893,2977.830078,3038.179932,3038.179932,148508000
2009/4/17,3048.639893,3102.040039,3029.610107,3091.959961,3091.959961,214573100
2009/4/20,3081.149902,3082.560059,2958.530029,2969.399902,2969.399902,172070400
2009/4/21,2963.98999,3003.340088,2898.52002,2973.939941,2973.939941,185638000
2009/4/22,2974.570068,3026.330078,2935.179932,3025.23999,3025.23999,179982800
2009/4/23,2996.100098,3056.639893,2983.98999,3008.620117,3008.620117,155400100
2009/4/24,3022.159912,3102.850098,3016.949951,3102.850098,3102.850098,151694800
2009/4/27,3043.300049,3109.51001,3040.449951,3102.429932,3102.429932,120102700
2009/4/28,3044.649902,3085.439941,3016.060059,3051.02002,3051.02002,151586500
2009/4/29,3073.350098,3125.169922,3062.889893,3116.939941,3116.939941,188647700
2009/4/30,3142.419922,3194.25,3141.360107,3159.850098,3159.850098,212062400
2009/5/4,3180.26001,3241.340088,3168.25,3237.969971,3237.969971,144425500
2009/5/5,3243.620117,3260.620117,3209.870117,3225,3225,205750400
2009/5/6,3220.790039,3308.639893,3205.72998,3283.51001,3283.51001,217876600
2009/5/7,3309.75,3355.949951,3244.27002,3251.52002,3251.52002,232564100
2009/5/8,3281.649902,3345.459961,3279.159912,3312.590088,3312.590088,147477900
2009/5/11,3312.649902,3312.649902,3224.540039,3248.669922,3248.669922,163750200
2009/5/12,3209.469971,3270.610107,3209.469971,3231.100098,3231.100098,148244400
2009/5/13,3241.25,3254.830078,3152.530029,3152.899902,3152.899902,206655200
2009/5/14,3136.310059,3167.129883,3118.060059,3156.290039,3156.290039,165962300
2009/5/15,3179.290039,3190.73999,3134.899902,3169.050049,3169.050049,137392500
2009/5/18,3135.120117,3245.389893,3115.27002,3245.389893,3245.389893,136721500
2009/5/19,3264.300049,3294.689941,3246.080078,3274.959961,3274.959961,174694800
2009/5/20,3262.360107,3320.330078,3258.580078,3303.370117,3303.370117,144145400
2009/5/21,3261.320068,3266.469971,3208.810059,3217.409912,3217.409912,97815200
2009/5/22,3233.820068,3260.629883,3199.800049,3227.969971,3227.969971,103586100
2009/5/25,3235.219971,3249.01001,3168.219971,3236.159912,3236.159912,58842400
2009/5/26,3215.959961,3277.22998,3170.560059,3270.090088,3270.090088,129569100
2009/5/27,3281.919922,3301.77002,3267.100098,3294.860107,3294.860107,131565500
2009/5/28,3250.050049,3293.610107,3231.610107,3263.699951,3263.699951,125617300
2009/5/29,3306.429932,3317.580078,3267.889893,3277.649902,3277.649902,165325800
2009/6/1,3339.379883,3384.080078,3331.610107,3379.48999,3379.48999,128426800
2009/6/2,3346.560059,3399.590088,3342.280029,3378.040039,3378.040039,144404200
2009/6/3,3387.879883,3387.879883,3288.98999,3309.649902,3309.649902,131700200
2009/6/4,3316.909912,3351.639893,3308.48999,3312.030029,3312.030029,128197600
2009/6/5,3338.72998,3389.810059,3318.030029,3339.050049,3339.050049,143345400
2009/6/8,3327.560059,3330.850098,3275.699951,3289.659912,3289.659912,116163000
2009/6/9,3314.659912,3332.350098,3284.139893,3296.72998,3296.72998,128378800
2009/6/10,3338.76001,3370.870117,3303.040039,3315.27002,3315.27002,137349400
2009/6/11,3301.060059,3343.060059,3294.340088,3334.939941,3334.939941,113741800
2009/6/12,3331.110107,3340.5,3310.52002,3326.139893,3326.139893,101180500
2009/6/15,3308.570068,3308.570068,3213.320068,3219.580078,3219.580078,139400300
2009/6/16,3224.280029,3247.76001,3209.810059,3213.949951,3213.949951,105576700
2009/6/17,3202.360107,3211.120117,3136.909912,3161.139893,3161.139893,157180100
2009/6/18,3172.879883,3207.080078,3139.409912,3194.060059,3194.060059,127289500
2009/6/19,3195.850098,3243.959961,3183.860107,3221.27002,3221.27002,215772000
2009/6/22,3221.159912,3224.419922,3123.100098,3123.25,3123.25,146328800
2009/6/23,3097.389893,3143.530029,3097.389893,3116.820068,3116.820068,136785400
2009/6/24,3136.77002,3196.969971,3104.840088,3184.76001,3184.76001,135164000
2009/6/25,3178.719971,3186.23999,3110.350098,3163.100098,3163.100098,123654400
2009/6/26,3181.139893,3204.01001,3112.620117,3129.72998,3129.72998,121045300
2009/6/29,3122.540039,3205.360107,3120.959961,3193.679932,3193.679932,105496700
2009/6/30,3207.969971,3207.969971,3124.719971,3140.439941,3140.439941,132618700
2009/7/1,3163.530029,3233.600098,3161.830078,3217,3217,123715900
2009/7/2,3200.75,3200.75,3116.409912,3116.409912,3116.409912,147767600
2009/7/3,3126.709961,3132.72998,3092.179932,3119.51001,3119.51001,82457000
2009/7/6,3089.199951,3103.219971,3059.060059,3082.159912,3082.159912,113714900
2009/7/7,3098.280029,3112.949951,3044.709961,3048.570068,3048.570068,122205500
2009/7/8,3031.860107,3048.840088,3000.280029,3009.709961,3009.709961,138625000
2009/7/9,3027.379883,3059.090088,3013.27002,3025.939941,3025.939941,108707300
2009/7/10,3010.530029,3022.580078,2976.810059,2983.100098,2983.100098,102056600
2009/7/13,2974.330078,3052.080078,2957.830078,3052.080078,3052.080078,97934600
2009/7/14,3066.97998,3093.919922,3045.340088,3081.870117,3081.870117,95239400
2009/7/15,3104.949951,3171.27002,3102.350098,3171.27002,3171.27002,155163300
2009/7/16,3168.469971,3227.820068,3157.26001,3199.679932,3199.679932,129703400
2009/7/17,3221.860107,3235.820068,3206.949951,3218.459961,3218.459961,121723500
2009/7/20,3252.149902,3279.100098,3233.939941,3270.939941,3270.939941,101451900
2009/7/21,3276.969971,3330.280029,3265.629883,3302.889893,3302.889893,118232900
2009/7/22,3308.98999,3308.98999,3267.649902,3305.070068,3305.070068,110588300
2009/7/23,3315.540039,3380.159912,3280.679932,3373.719971,3373.719971,131029200
2009/7/24,3357.669922,3408.280029,3346.909912,3366.449951,3366.449951,128154500
2009/7/27,3405.159912,3406.399902,3350.370117,3372.360107,3372.360107,110179600
2009/7/28,3374.929932,3400.570068,3327.449951,3330.969971,3330.969971,111406300
2009/7/29,3322.209961,3394.679932,3322.209961,3365.620117,3365.620117,139748600
2009/7/30,3397.389893,3455.51001,3373.080078,3435.48999,3435.48999,172300300
2009/7/31,3423.860107,3447.149902,3408,3426.27002,3426.27002,164615800
2009/8/3,3427.449951,3505.840088,3417.820068,3477.800049,3477.800049,140355200
2009/8/4,3481.48999,3482.330078,3441.429932,3476.370117,3476.370117,128871500
2009/8/5,3475.699951,3507.889893,3443.939941,3458.530029,3458.530029,154416500
2009/8/6,3483.139893,3507.830078,3458.300049,3477.830078,3477.830078,146521700
2009/8/7,3467.719971,3539.310059,3437,3521.139893,3521.139893,157851300
2009/8/10,3504.98999,3509.959961,3482.840088,3504.540039,3504.540039,93328600
2009/8/11,3511.76001,3528.209961,3444.52002,3456.179932,3456.179932,115701800
2009/8/12,3455.870117,3511.76001,3435.870117,3507.23999,3507.23999,110816000
2009/8/13,3511.189941,3558.469971,3503.98999,3524.389893,3524.389893,131969300
2009/8/14,3535.389893,3553.810059,3480.469971,3495.27002,3495.27002,106070800
2009/8/17,3472.389893,3474.330078,3396.600098,3419.689941,3419.689941,115580100
2009/8/18,3435.75,3450.689941,3419.709961,3450.689941,3450.689941,78983800
2009/8/19,3424.939941,3467.639893,3404.889893,3450.340088,3450.340088,89827600
2009/8/20,3489.209961,3516.879883,3477.189941,3505.320068,3505.320068,102247500
2009/8/21,3494.25,3623.350098,3489.73999,3615.810059,3615.810059,152359400
2009/8/24,3631.419922,3660.52002,3621.050049,3652.169922,3652.169922,102431700
2009/8/25,3618.77002,3689.199951,3614.610107,3680.610107,3680.610107,120094600
2009/8/26,3668.800049,3693.820068,3657.600098,3668.340088,3668.340088,184888700
2009/8/27,3668.120117,3686.070068,3634.439941,3648.530029,3648.530029,147540900
2009/8/28,3680.959961,3724.340088,3667.800049,3693.139893,3693.139893,149262000
2009/8/31,3668.370117,3682.590088,3647.409912,3653.540039,3653.540039,101157000
2009/9/1,3676.949951,3686.080078,3583.439941,3583.439941,3583.439941,146504100
2009/9/2,3578.699951,3581.139893,3535.48999,3573.129883,3573.129883,210788300
2009/9/3,3587.399902,3593.810059,3542.959961,3553.51001,3553.51001,159407200
2009/9/4,3567.469971,3603.350098,3566.909912,3598.76001,3598.76001,142923100
2009/9/7,3625.530029,3659.820068,3621.600098,3652.830078,3652.830078,111767100
2009/9/8,3662.919922,3676.870117,3642.449951,3660.959961,3660.959961,141810100
2009/9/9,3645.939941,3707.689941,3643.709961,3707.689941,3707.689941,156332600
2009/9/10,3725.76001,3731.919922,3679.209961,3705.870117,3705.870117,157644100
2009/9/11,3722.969971,3751.439941,3722.52002,3734.889893,3734.889893,165669600
2009/9/14,3694.689941,3733.149902,3674.219971,3730.610107,3730.610107,121242500
2009/9/15,3743.459961,3766.280029,3724.379883,3752.209961,3752.209961,149633400
2009/9/16,3771.610107,3821.23999,3767.159912,3813.790039,3813.790039,162665600
2009/9/17,3844.189941,3844.449951,3810.02002,3835.27002,3835.27002,167182600
2009/9/18,3816.570068,3853.969971,3812.709961,3827.840088,3827.840088,270782700
2009/9/21,3827.449951,3833.080078,3787.52002,3812.159912,3812.159912,115654300
2009/9/22,3827.330078,3856.669922,3815.159912,3823.52002,3823.52002,138072400
2009/9/23,3822.600098,3849.27002,3807.129883,3821.790039,3821.790039,140203400
2009/9/24,3808.889893,3849.939941,3751.75,3758.360107,3758.360107,148441300
2009/9/25,3760.75,3768.52002,3731.98999,3739.139893,3739.139893,131798000
2009/9/28,3727.77002,3825,3703.080078,3825,3825,129654700
2009/9/29,3830.580078,3845.01001,3798.709961,3814.100098,3814.100098,128099600
2009/9/30,3825.169922,3841.98999,3763.350098,3795.409912,3795.409912,152935600
2009/10/1,3802.030029,3821.419922,3720.219971,3720.77002,3720.77002,136255100
2009/10/2,3695.469971,3698.790039,3627.399902,3649.899902,3649.899902,192988000
2009/10/5,3651.97998,3677.370117,3629.409912,3675.01001,3675.01001,121843200
2009/10/6,3691.100098,3770.209961,3678.560059,3770.209961,3770.209961,173210000
2009/10/7,3764.909912,3792.030029,3748.929932,3756.409912,3756.409912,157079000
2009/10/8,3815.090088,3818.27002,3778.810059,3806.810059,3806.810059,146572000
2009/10/9,3788.330078,3822.959961,3777.73999,3799.610107,3799.610107,108592400
2009/10/12,3813.379883,3859.149902,3805.959961,3845.800049,3845.800049,130387800
2009/10/13,3836.669922,3846.73999,3790.659912,3801.389893,3801.389893,146899400
2009/10/14,3846.629883,3885.22998,3844.189941,3882.669922,3882.669922,161272200
2009/10/15,3885.870117,3898.219971,3862.679932,3883.830078,3883.830078,145389000
2009/10/16,3890.659912,3907.48999,3817.899902,3827.600098,3827.600098,168526600
2009/10/19,3842.540039,3892.360107,3842.540039,3892.360107,3892.360107,112327000
2009/10/20,3906.48999,3913.810059,3863.340088,3871.449951,3871.449951,119084000
2009/10/21,3880.870117,3888.48999,3805.919922,3873.219971,3873.219971,152984800
2009/10/22,3823.439941,3831.179932,3792.47998,3820.850098,3820.850098,131604400
2009/10/23,3856.080078,3878.439941,3807.080078,3808.23999,3808.23999,165854200
2009/10/26,3823.820068,3838.449951,3732.639893,3744.449951,3744.449951,132576900
2009/10/27,3750.590088,3772.350098,3725.399902,3743.949951,3743.949951,151341400
2009/10/28,3731.5,3734.310059,3661.070068,3663.780029,3663.780029,210130800
2009/10/29,3654.899902,3721.72998,3641.129883,3714.02002,3714.02002,178561800
2009/10/30,3718.689941,3727.610107,3600.459961,3607.689941,3607.689941,244779800
2009/11/2,3603.639893,3665.919922,3590.72998,3639.459961,3639.459961,151752000
2009/11/3,3602.840088,3607.860107,3549.649902,3584.25,3584.25,156080000
2009/11/4,3616.199951,3682.5,3611.969971,3670.330078,3670.330078,155873400
2009/11/5,3637.120117,3728.76001,3617.090088,3708.72998,3708.72998,138739600
2009/11/6,3703.340088,3725.899902,3658.030029,3707.290039,3707.290039,131920100
2009/11/9,3737.429932,3786.47998,3737.370117,3785.48999,3785.48999,144337600
2009/11/10,3788.800049,3802.899902,3775.26001,3785.590088,3785.590088,129227800
2009/11/11,3818.169922,3843.879883,3803.110107,3814.389893,3814.389893,130641000
2009/11/12,3799.949951,3843.76001,3791.290039,3808.070068,3808.070068,125120000
2009/11/13,3794.629883,3810.699951,3764.51001,3806.01001,3806.01001,103069400
2009/11/16,3837.23999,3868.159912,3830.26001,3863.159912,3863.159912,126986600
2009/11/17,3850.280029,3859.429932,3821.820068,3829.060059,3829.060059,116490600
2009/11/18,3850.27002,3862.169922,3815.040039,3828.159912,3828.159912,121749200
2009/11/19,3818.649902,3824.290039,3751,3760.219971,3760.219971,138304200
2009/11/20,3772.370117,3788.070068,3714.419922,3729.360107,3729.360107,151641300
2009/11/23,3766.379883,3828.689941,3765.310059,3813.169922,3813.169922,132410000
2009/11/24,3779.570068,3818.72998,3770.679932,3784.620117,3784.620117,140565400
2009/11/25,3812.370117,3827.379883,3783.620117,3809.159912,3809.159912,137748000
2009/11/26,3787.719971,3792.899902,3672.780029,3679.22998,3679.22998,147904900
2009/11/27,3613.280029,3748.080078,3610.810059,3721.449951,3721.449951,159708500
2009/11/30,3732.629883,3732.629883,3669.27002,3680.149902,3680.149902,138362800
2009/12/1,3720.280029,3775.73999,3714.780029,3775.73999,3775.73999,114080000
2009/12/2,3774.669922,3811.600098,3764.840088,3795.919922,3795.919922,113244200
2009/12/3,3828.610107,3841.110107,3788.800049,3799.110107,3799.110107,123330800
2009/12/4,3782.659912,3876.22998,3772.340088,3846.620117,3846.620117,132759200
2009/12/7,3836.050049,3853.97998,3803.620117,3840.050049,3840.050049,85572200
2009/12/8,3829.110107,3854.080078,3761.860107,3785.300049,3785.300049,134663200
2009/12/9,3776.530029,3799.870117,3734.709961,3757.389893,3757.389893,129175800
2009/12/10,3756.899902,3805.169922,3753.120117,3798.379883,3798.379883,122146400
